,genotype,fitness,tree_depth,phenotype,other_info,mapping_values
43,"[[0], [1], [], [3], [], [0], [0, 0], [7, 7, 7, 2, 5, 6, 8, 2, 5, 2]]",1.238076437321678,5,0.777+((_sig_(0.256*(x[0]-82.52)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
44,"[[0], [1], [], [3], [], [0], [0, 0], [4, 2, 3, 3, 2, 1, 1, 0, 7, 5]]",1.2843345500497139,5,0.423+((_sig_(0.321*(x[0]-10.75)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
45,"[[0], [1], [], [3], [], [0], [0, 0], [4, 8, 0, 2, 4, 1, 2, 8, 5, 0]]",1.2968638068657576,5,0.480+((_sig_(0.241*(x[0]-28.50)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
46,"[[0], [1], [], [2], [], [0, 0], [0], [0, 8, 2, 7, 6, 1, 1, 7, 1, 0, 9]]",1.310838849121711,5,0.082+((_exp_((x[0]-76.11)|_div_|71.09))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
47,"[[0], [1], [], [3], [], [0], [0, 0], [8, 1, 3, 7, 2, 3, 7, 4, 4, 5]]",1.3360148149428581,5,0.813+((_sig_(0.723*(x[0]-74.45)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
48,"[[0], [0, 1, 1], [2], [1, 3], [], [0, 0, 0], [0, 0], [3, 2, 0, 7, 8, 5, 0, 9, 7, 2, 7, 4, 7, 6, 2, 2, 4, 2]]",1.3487222565130614,6,0.320+(((_exp_((x[0]-78.50)|_div_|97.27)))*((_sig_(0.476*(x[0]-22.42))))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 3, 1, 2, 0, 3, 2, 18]"
49,"[[0], [1], [], [3], [], [0], [0, 0], [6, 5, 1, 3, 6, 3, 4, 7, 0, 2]]",1.3656774169382468,5,0.651+((_sig_(0.363*(x[0]-47.02)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
50,"[[0], [1], [], [2], [], [0, 0], [0], [5, 0, 0, 9, 0, 1, 9, 8, 9, 4, 6]]",1.3943509904964493,5,0.500+((_exp_((x[0]-90.19)|_div_|89.46))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
51,"[[0], [1], [], [3], [], [0], [0, 0], [7, 3, 8, 6, 8, 3, 5, 4, 4, 2]]",1.4016415610480657,5,0.738+((_sig_(0.683*(x[0]-54.42)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
52,"[[0], [1], [], [2], [], [0, 0], [0], [5, 8, 4, 9, 4, 0, 7, 9, 9, 4, 3]]",1.4209219284495918,5,0.584+((_exp_((x[0]-94.07)|_div_|99.43))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
53,"[[0], [1], [], [1], [], [0, 0], [0], [3, 9, 5, 7, 8, 1, 5, 8, 0, 4, 2]]",1.4824056577020466,5,0.395+((_exp_((x[0]-78.15)|_div_|80.42))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
54,"[[0], [1], [], [3], [], [0], [0, 0], [9, 4, 0, 8, 5, 4, 6, 6, 3, 5]]",1.5063833803474367,5,0.940+((_sig_(0.854*(x[0]-66.35)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
55,"[[0], [1], [], [3], [], [0], [0, 0], [6, 7, 3, 8, 5, 1, 0, 4, 5, 9]]",1.5379730003713334,5,0.673+((_sig_(0.851*(x[0]-04.59)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
56,"[[0], [1], [], [3], [], [0], [0, 0], [9, 6, 0, 1, 5, 3, 6, 2, 1, 5]]",1.538676242044302,5,0.960+((_sig_(0.153*(x[0]-62.15)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
57,"[[0], [1], [], [3], [], [0], [0, 0], [8, 3, 8, 8, 5, 7, 4, 6, 6, 6]]",1.5409136195885746,5,0.838+((_sig_(0.857*(x[0]-46.66)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
58,"[[0], [1], [], [3], [], [0], [0, 0], [6, 9, 0, 8, 0, 9, 1, 0, 8, 4]]",1.5501758783035278,5,0.690+((_sig_(0.809*(x[0]-10.84)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
59,"[[0], [2], [], [], [], [0], [0], [9, 9, 5, 0, 0, 7, 4]]",1.5993751327039551,4,0.995+(00.74),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 0, 0, 1, 1, 7]"
60,"[[0], [1], [], [3], [], [0], [0, 0], [8, 5, 3, 7, 8, 0, 3, 8, 7, 2]]",1.600833820159617,5,0.853+((_sig_(0.780*(x[0]-38.72)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
61,"[[0], [1], [], [3], [], [0], [0, 0], [8, 0, 3, 8, 1, 1, 2, 6, 6, 9]]",1.6151266527239156,5,0.803+((_sig_(0.811*(x[0]-26.69)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
62,"[[0], [1], [], [2], [], [0, 0], [0], [7, 4, 5, 9, 2, 6, 6, 6, 8, 3, 1]]",1.6347280148534356,5,0.745+((_exp_((x[0]-92.66)|_div_|68.31))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
63,"[[0], [0, 3, 3], [3], [], [0, 0], [], [0], [7, 7, 4]]",1.6379875866223423,4,0.774+((x[0])|_div_|(x[0])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 3, 1, 0, 2, 0, 1, 3]"
64,"[[0], [1], [], [1], [], [0, 0], [0], [2, 1, 3, 5, 0, 2, 5, 9, 5, 0, 6]]",1.6420648598416334,5,0.213+((_exp_((x[0]-50.25)|_div_|95.06))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
65,"[[0], [0, 3, 3], [3], [], [0, 0], [], [0], [7, 9, 1]]",1.6548243445640916,4,0.791+((x[0])|_div_|(x[0])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 3, 1, 0, 2, 0, 1, 3]"
66,"[[0], [1], [], [3], [], [0], [0, 0], [8, 0, 2, 9, 4, 3, 1, 1, 9, 1]]",1.6589187510426497,5,0.802+((_sig_(0.943*(x[0]-11.91)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 1, 2, 10]"
67,"[[0], [0, 3, 2], [3], [], [0], [0], [0], [1, 9, 8, 5, 4, 2, 7]]",1.6883381074821422,5,0.198+((x[0])|_div_|(54.27)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 3, 1, 0, 1, 1, 1, 7]"
68,"[[0], [1], [], [2], [], [0, 0], [0], [8, 8, 0, 9, 5, 4, 9, 8, 7, 5, 1]]",1.6928019417987237,5,0.880+((_exp_((x[0]-95.49)|_div_|87.51))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
69,"[[0], [2], [], [], [], [0], [0], [2, 3, 2, 0, 1, 6, 3]]",1.7251771791514299,4,0.232+(01.63),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 0, 0, 1, 1, 7]"
70,"[[0], [0, 2, 3], [3], [], [0], [0], [0], [2, 9, 1, 6, 6, 0, 0]]",1.7689504499812085,5,0.291+((66.00)|_div_|(x[0])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 3, 1, 0, 1, 1, 1, 7]"
71,"[[0], [0, 1, 1], [0], [3, 3], [], [0, 0], [0, 0, 0], [8, 8, 6, 5, 4, 3, 7, 9, 1, 0, 7, 7, 5, 9, 8, 9, 7]]",1.8381817756448615,6,0.886+(((_sig_(0.543*(x[0]-79.10))))+((_sig_(0.775*(x[0]-98.97))))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 3, 1, 2, 0, 2, 3, 17]"
72,"[[0], [1], [], [1], [], [0, 0], [0], [7, 4, 8, 7, 3, 0, 8, 8, 6, 4, 7]]",1.8487871010766352,5,0.748+((_exp_((x[0]-73.08)|_div_|86.47))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
73,"[[0], [1], [], [1], [], [0, 0], [0], [5, 1, 9, 5, 6, 1, 4, 8, 6, 0, 0]]",1.9068367933455856,5,0.519+((_exp_((x[0]-56.14)|_div_|86.00))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
74,"[[0], [1], [], [1], [], [0, 0], [0], [7, 2, 9, 9, 2, 2, 5, 3, 8, 5, 3]]",1.9116565399875374,5,0.729+((_exp_((x[0]-92.25)|_div_|38.53))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
75,"[[0], [1], [], [2], [], [0, 0], [0], [2, 1, 4, 3, 7, 1, 0, 8, 9, 1, 8]]",1.9499398057296569,5,0.214+((_exp_((x[0]-37.10)|_div_|89.18))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
76,"[[0], [0, 1, 1], [0], [3, 3], [], [0, 0], [0, 0, 0], [6, 3, 2, 6, 7, 6, 6, 3, 5, 7, 6, 9, 8, 6, 7, 2, 9]]",1.9790182471490714,6,0.632+(((_sig_(0.676*(x[0]-63.57))))+((_sig_(0.698*(x[0]-67.29))))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 3, 1, 2, 0, 2, 3, 17]"
77,"[[0], [1], [], [1], [], [0, 0], [0], [4, 1, 3, 9, 4, 4, 9, 2, 8, 4, 2]]",1.9803104226876849,5,0.413+((_exp_((x[0]-94.49)|_div_|28.42))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
78,"[[0], [1], [], [2], [], [0, 0], [0], [7, 7, 1, 7, 8, 3, 9, 5, 8, 3, 1]]",1.9958486432981755,5,0.771+((_exp_((x[0]-78.39)|_div_|58.31))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
79,"[[0], [1], [], [2], [], [0, 0], [0], [4, 0, 3, 4, 8, 2, 0, 7, 7, 5, 8]]",2.0705389156967584,5,0.403+((_exp_((x[0]-48.20)|_div_|77.58))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
80,"[[0], [0, 2, 2], [3], [], [], [0, 0], [0], [7, 6, 8, 5, 2, 0, 0, 3, 5, 6, 1]]",2.088798455567858,5,0.768+((52.00)|_div_|(35.61)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 3, 1, 0, 0, 2, 1, 11]"
81,"[[0], [1, 1], [], [0, 3], [], [0], [0, 0], [0, 3, 2, 7, 7, 8, 6, 3, 0, 6]]",2.1363062273847344,7,0.032+((_exp_((_sig_(0.778*(x[0]-63.06)))))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 2, 0, 2, 0, 1, 2, 10]"
82,"[[0], [0, 2, 3], [3], [], [0], [0], [0], [9, 3, 1, 5, 9, 7, 1]]",2.1699936518399405,5,0.931+((59.71)|_div_|(x[0])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 3, 1, 0, 1, 1, 1, 7]"
83,"[[0], [1], [], [2], [], [0, 0], [0], [6, 7, 8, 4, 1, 0, 9, 9, 7, 8, 2]]",2.192941915861271,5,0.678+((_exp_((x[0]-41.09)|_div_|97.82))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
84,"[[0], [1], [], [2], [], [0, 0], [0], [2, 3, 2, 7, 5, 9, 6, 3, 8, 7, 2]]",2.2284695847216724,5,0.232+((_exp_((x[0]-75.96)|_div_|38.72))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
85,"[[0], [1], [], [1], [], [0, 0], [0], [6, 2, 2, 5, 2, 9, 8, 7, 1, 2, 0]]",2.2694638053280953,5,0.622+((_exp_((x[0]-52.98)|_div_|71.20))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
86,"[[0], [1], [], [1], [], [0, 0], [0], [6, 6, 8, 5, 5, 2, 9, 6, 6, 6, 8]]",2.343053804467485,5,0.668+((_exp_((x[0]-55.29)|_div_|66.68))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
87,"[[0], [1], [], [1], [], [0, 0], [0], [6, 1, 6, 3, 6, 2, 7, 8, 7, 1, 9]]",2.3655435198736665,5,0.616+((_exp_((x[0]-36.27)|_div_|87.19))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
88,"[[0], [2], [], [], [], [0], [0], [2, 6, 8, 0, 2, 3, 1]]",2.4367499537775865,4,0.268+(02.31),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 0, 0, 1, 1, 7]"
89,"[[0], [1], [], [2], [], [0, 0], [0], [9, 5, 0, 4, 3, 8, 7, 8, 3, 5, 7]]",2.5722174678249394,5,0.950+((_exp_((x[0]-43.87)|_div_|83.57))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 1, 0, 1, 0, 2, 1, 11]"
90,"[[0], [1, 1], [], [0, 3], [], [0], [0, 0], [2, 4, 3, 4, 1, 5, 3, 8, 3, 4]]",2.5769446066912063,7,0.243+((_exp_((_sig_(0.415*(x[0]-38.34)))))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}","[1, 2, 0, 2, 0, 1, 2, 10]"
